bill_no,job_order_no,ship_date,source_file,status,customer,job_type,vehicle_type,route_raw,origin,destination,stops,stop_count,conditions,non_place,origin_lat,origin_lon,dest_lat,dest_lon,total_km,direct_km,km_source,fuel_rate_bracket,fuel_rate_low,fuel_rate_high,price,contractor_cost,driver_cost
2608000087,INV260707069,2026-07-08,Report AR_AP_07.xlsx,POSTED,บริษัท ไทย อินาบะ ฟูดส์ จำกัด,Cold Chain Transport,รถบรรทุก 10 ล้อเย็น (น้ำมัน),PACS (แปซิฟิค สระบุรี)+อินาบะ (อัตราราคาน้ำมัน37.01-38.00 ),PACS (แปซิฟิค สระบุรี),อินาบะ,PACS (แปซิฟิค สระบุรี) > อินาบะ,2,อัตราราคาน้ำมัน37.01-38.00,,14.73368,100.77936,14.3623,100.84063,57.575,57.575,routes,,,,1261.0,0.0,113.49
2608000087,INV260707077,2026-07-08,Report AR_AP_07.xlsx,POSTED,บริษัท ไทย อินาบะ ฟูดส์ จำกัด,Cold Chain Transport,รถบรรทุก 10 ล้อเย็น (น้ำมัน),PACS (แปซิฟิค สระบุรี)+อินาบะ (อัตราราคาน้ำมัน37.01-38.00 ),PACS (แปซิฟิค สระบุรี),อินาบะ,PACS (แปซิฟิค สระบุรี) > อินาบะ,2,อัตราราคาน้ำมัน37.01-38.00,,14.73368,100.77936,14.3623,100.84063,57.575,57.575,routes,,,,1261.0,0.0,113.49
2608000087,INV260707074,2026-07-08,Report AR_AP_07.xlsx,POSTED,บริษัท ไทย อินาบะ ฟูดส์ จำกัด,Cold Chain Transport,รถบรรทุก 10 ล้อเย็น (น้ำมัน),PACS (แปซิฟิค สระบุรี)+อินาบะ (อัตราราคาน้ำมัน37.01-38.00 ),PACS (แปซิฟิค สระบุรี),อินาบะ,PACS (แปซิฟิค สระบุรี) > อินาบะ,2,อัตราราคาน้ำมัน37.01-38.00,,14.73368,100.77936,14.3623,100.84063,57.575,57.575,routes,,,,1261.0,0.0,113.49
2608000087,INV260707063,2026-07-08,Report AR_AP_07.xlsx,POSTED,บริษัท ไทย อินาบะ ฟูดส์ จำกัด,Cold Chain Transport,รถบรรทุก 10 ล้อเย็น (น้ำมัน),PACS (แปซิฟิค สระบุรี)+อินาบะ (อัตราราคาน้ำมัน37.01-38.00 ),PACS (แปซิฟิค สระบุรี),อินาบะ,PACS (แปซิฟิค สระบุรี) > อินาบะ,2,อัตราราคาน้ำมัน37.01-38.00,,14.73368,100.77936,14.3623,100.84063,57.575,57.575,routes,,,,1261.0,0.0,113.49
2608000087,INV260706139,2026-07-07,Report AR_AP_07.xlsx,POSTED,บริษัท ไทย อินาบะ ฟูดส์ จำกัด,Cold Chain Transport,รถบรรทุก 10 ล้อเย็น (น้ำมัน),PACS (แปซิฟิค สระบุรี)+อินาบะ (อัตราราคาน้ำมัน37.01-38.00 ),PACS (แปซิฟิค สระบุรี),อินาบะ,PACS (แปซิฟิค สระบุรี) > อินาบะ,2,อัตราราคาน้ำมัน37.01-38.00,,14.73368,100.77936,14.3623,100.84063,57.575,57.575,routes,,,,1261.0,0.0,113.49
2608000087,INV260706140,2026-07-07,Report AR_AP_07.xlsx,POSTED,บริษัท ไทย อินาบะ ฟูดส์ จำกัด,Cold Chain Transport,รถบรรทุก 10 ล้อเย็น (น้ำมัน),PACS (แปซิฟิค สระบุรี)+อินาบะ (อัตราราคาน้ำมัน37.01-38.00 ),PACS (แปซิฟิค สระบุรี),อินาบะ,PACS (แปซิฟิค สระบุรี) > อินาบะ,2,อัตราราคาน้ำมัน37.01-38.00,,14.73368,100.77936,14.3623,100.84063,57.575,57.575,routes,,,,1261.0,0.0,113.49
2608000087,INV260706141,2026-07-07,Report AR_AP_07.xlsx,POSTED,บริษัท ไทย อินาบะ ฟูดส์ จำกัด,Cold Chain Transport,รถบรรทุก 10 ล้อเย็น (น้ำมัน),PACS (แปซิฟิค สระบุรี)+อินาบะ (อัตราราคาน้ำมัน37.01-38.00 ),PACS (แปซิฟิค สระบุรี),อินาบะ,PACS (แปซิฟิค สระบุรี) > อินาบะ,2,อัตราราคาน้ำมัน37.01-38.00,,14.73368,100.77936,14.3623,100.84063,57.575,57.575,routes,,,,1261.0,0.0,113.49
2608000087,INV260704101,2026-07-06,Report AR_AP_07.xlsx,POSTED,บริษัท ไทย อินาบะ ฟูดส์ จำกัด,Cold Chain Transport,รถบรรทุก 10 ล้อเย็น (น้ำมัน),PACS (แปซิฟิค สระบุรี)+อินาบะ (อัตราราคาน้ำมัน37.01-38.00 ),PACS (แปซิฟิค สระบุรี),อินาบะ,PACS (แปซิฟิค สระบุรี) > อินาบะ,2,อัตราราคาน้ำมัน37.01-38.00,,14.73368,100.77936,14.3623,100.84063,57.575,57.575,routes,,,,1261.0,0.0,113.49
2608000087,INV260704102,2026-07-06,Report AR_AP_07.xlsx,POSTED,บริษัท ไทย อินาบะ ฟูดส์ จำกัด,Cold Chain Transport,รถบรรทุก 10 ล้อเย็น (น้ำมัน),PACS (แปซิฟิค สระบุรี)+อินาบะ (อัตราราคาน้ำมัน37.01-38.00 ),PACS (แปซิฟิค สระบุรี),อินาบะ,PACS (แปซิฟิค สระบุรี) > อินาบะ,2,อัตราราคาน้ำมัน37.01-38.00,,14.73368,100.77936,14.3623,100.84063,57.575,57.575,routes,,,,1261.0,0.0,113.49
2608000087,INV260701129,2026-07-06,Report AR_AP_07.xlsx,POSTED,บริษัท ไทย อินาบะ ฟูดส์ จำกัด,Cold Chain Transport,รถบรรทุก 10 ล้อเย็น (น้ำมัน),PACS (แปซิฟิค สระบุรี)+อินาบะ (อัตราราคาน้ำมัน37.01-38.00 ),PACS (แปซิฟิค สระบุรี),อินาบะ,PACS (แปซิฟิค สระบุรี) > อินาบะ,2,อัตราราคาน้ำมัน37.01-38.00,,14.73368,100.77936,14.3623,100.84063,57.575,57.575,routes,,,,1261.0,0.0,113.49
2608000087,INV260703093,2026-07-06,Report AR_AP_07.xlsx,POSTED,บริษัท ไทย อินาบะ ฟูดส์ จำกัด,Cold Chain Transport,รถบรรทุก 10 ล้อเย็น (น้ำมัน),PACS (แปซิฟิค สระบุรี)+อินาบะ (อัตราราคาน้ำมัน37.01-38.00 ),PACS (แปซิฟิค สระบุรี),อินาบะ,PACS (แปซิฟิค สระบุรี) > อินาบะ,2,อัตราราคาน้ำมัน37.01-38.00,,14.73368,100.77936,14.3623,100.84063,57.575,57.575,routes,,,,1261.0,0.0,113.49
2608000087,INV260703081,2026-07-04,Report AR_AP_07.xlsx,POSTED,บริษัท ไทย อินาบะ ฟูดส์ จำกัด,Cold Chain Transport,รถบรรทุก 10 ล้อเย็น (น้ำมัน),PACS (แปซิฟิค สระบุรี)+อินาบะ (อัตราราคาน้ำมัน37.01-38.00 ),PACS (แปซิฟิค สระบุรี),อินาบะ,PACS (แปซิฟิค สระบุรี) > อินาบะ,2,อัตราราคาน้ำมัน37.01-38.00,,14.73368,100.77936,14.3623,100.84063,57.575,57.575,routes,,,,1261.0,0.0,113.49
2608000087,INV260703082,2026-07-04,Report AR_AP_07.xlsx,POSTED,บริษัท ไทย อินาบะ ฟูดส์ จำกัด,Cold Chain Transport,รถบรรทุก 10 ล้อเย็น (น้ำมัน),PACS (แปซิฟิค สระบุรี)+อินาบะ (อัตราราคาน้ำมัน37.01-38.00 ),PACS (แปซิฟิค สระบุรี),อินาบะ,PACS (แปซิฟิค สระบุรี) > อินาบะ,2,อัตราราคาน้ำมัน37.01-38.00,,14.73368,100.77936,14.3623,100.84063,57.575,57.575,routes,,,,1261.0,0.0,113.49
2608000087,INV260703083,2026-07-04,Report AR_AP_07.xlsx,POSTED,บริษัท ไทย อินาบะ ฟูดส์ จำกัด,Cold Chain Transport,รถบรรทุก 10 ล้อเย็น (น้ำมัน),PACS (แปซิฟิค สระบุรี)+อินาบะ (อัตราราคาน้ำมัน37.01-38.00 ),PACS (แปซิฟิค สระบุรี),อินาบะ,PACS (แปซิฟิค สระบุรี) > อินาบะ,2,อัตราราคาน้ำมัน37.01-38.00,,14.73368,100.77936,14.3623,100.84063,57.575,57.575,routes,,,,1261.0,0.0,113.49
2608000087,INV260613131,2026-07-03,Report AR_AP_07.xlsx,POSTED,บริษัท ไทย อินาบะ ฟูดส์ จำกัด,Cold Chain Transport,รถบรรทุก 10 ล้อเย็น (น้ำมัน),PACS (แปซิฟิค สระบุรี)+อินาบะ (อัตราราคาน้ำมัน37.01-38.00 ),PACS (แปซิฟิค สระบุรี),อินาบะ,PACS (แปซิฟิค สระบุรี) > อินาบะ,2,อัตราราคาน้ำมัน37.01-38.00,,14.73368,100.77936,14.3623,100.84063,57.575,57.575,routes,,,,1261.0,0.0,113.49
2608000087,INV260701120,2026-07-02,Report AR_AP_07.xlsx,POSTED,บริษัท ไทย อินาบะ ฟูดส์ จำกัด,Cold Chain Transport,รถบรรทุก 10 ล้อเย็น (น้ำมัน),PACS (แปซิฟิค สระบุรี)+อินาบะ (อัตราราคาน้ำมัน37.01-38.00 ),PACS (แปซิฟิค สระบุรี),อินาบะ,PACS (แปซิฟิค สระบุรี) > อินาบะ,2,อัตราราคาน้ำมัน37.01-38.00,,14.73368,100.77936,14.3623,100.84063,57.575,57.575,routes,,,,1261.0,0.0,113.49
2608000087,INV260701122,2026-07-02,Report AR_AP_07.xlsx,POSTED,บริษัท ไทย อินาบะ ฟูดส์ จำกัด,Cold Chain Transport,รถบรรทุก 10 ล้อเย็น (น้ำมัน),PACS (แปซิฟิค สระบุรี)+อินาบะ (อัตราราคาน้ำมัน37.01-38.00 ),PACS (แปซิฟิค สระบุรี),อินาบะ,PACS (แปซิฟิค สระบุรี) > อินาบะ,2,อัตราราคาน้ำมัน37.01-38.00,,14.73368,100.77936,14.3623,100.84063,57.575,57.575,routes,,,,1261.0,0.0,113.49
2608000087,INV260701123,2026-07-02,Report AR_AP_07.xlsx,POSTED,บริษัท ไทย อินาบะ ฟูดส์ จำกัด,Cold Chain Transport,รถบรรทุก 10 ล้อเย็น (น้ำมัน),PACS (แปซิฟิค สระบุรี)+อินาบะ (อัตราราคาน้ำมัน37.01-38.00 ),PACS (แปซิฟิค สระบุรี),อินาบะ,PACS (แปซิฟิค สระบุรี) > อินาบะ,2,อัตราราคาน้ำมัน37.01-38.00,,14.73368,100.77936,14.3623,100.84063,57.575,57.575,routes,,,,1261.0,0.0,113.49
2608000087,INV260630157,2026-07-01,Report AR_AP_07.xlsx,POSTED,บริษัท ไทย อินาบะ ฟูดส์ จำกัด,Cold Chain Transport,รถบรรทุก 10 ล้อเย็น (น้ำมัน),PACS (แปซิฟิค สระบุรี)+อินาบะ (อัตราราคาน้ำมัน37.01-38.00 ),PACS (แปซิฟิค สระบุรี),อินาบะ,PACS (แปซิฟิค สระบุรี) > อินาบะ,2,อัตราราคาน้ำมัน37.01-38.00,,14.73368,100.77936,14.3623,100.84063,57.575,57.575,routes,,,,1261.0,0.0,113.49
2608000087,INV260630160,2026-07-01,Report AR_AP_07.xlsx,POSTED,บริษัท ไทย อินาบะ ฟูดส์ จำกัด,Cold Chain Transport,รถบรรทุก 10 ล้อเย็น (น้ำมัน),PACS (แปซิฟิค สระบุรี)+อินาบะ (อัตราราคาน้ำมัน37.01-38.00 ),PACS (แปซิฟิค สระบุรี),อินาบะ,PACS (แปซิฟิค สระบุรี) > อินาบะ,2,อัตราราคาน้ำมัน37.01-38.00,,14.73368,100.77936,14.3623,100.84063,57.575,57.575,routes,,,,1261.0,0.0,113.49
2608000087,INV260630164,2026-07-01,Report AR_AP_07.xlsx,POSTED,บริษัท ไทย อินาบะ ฟูดส์ จำกัด,Cold Chain Transport,รถบรรทุก 10 ล้อเย็น (น้ำมัน),PACS (แปซิฟิค สระบุรี)+อินาบะ (อัตราราคาน้ำมัน37.01-38.00 ),PACS (แปซิฟิค สระบุรี),อินาบะ,PACS (แปซิฟิค สระบุรี) > อินาบะ,2,อัตราราคาน้ำมัน37.01-38.00,,14.73368,100.77936,14.3623,100.84063,57.575,57.575,routes,,,,1261.0,0.0,113.49
2608000086,INV260714111,2026-07-15,Report AR_AP_07.xlsx,POSTED,บริษัท ไทยโอเมก้าฟิชเชอรี่ จำกัด,Cold Chain Transport,รถบรรทุก 10 ล้อเย็น (น้ำมัน),ห้องเย็นรักชัย(มหาชัย)+DC Makro Mahachai(แมคโครมหาชัย)(ลงของ) อัตราน้ำมัน(33.01-36),ห้องเย็นรักชัย (มหาชัย),DC Makro Mahachai (แมคโครมหาชัย),ห้องเย็นรักชัย (มหาชัย) > DC Makro Mahachai (แมคโครมหาชัย),2,fuel:33.01-36; ลงของ,,13.56342,100.29248,13.57686,100.27225,6.61,6.61,routes,33.01-36,33.01,36.0,3800.0,0.0,342.0
2608000086,INV260714108,2026-07-15,Report AR_AP_07.xlsx,POSTED,บริษัท ไทยโอเมก้าฟิชเชอรี่ จำกัด,Cold Chain Transport,รถบรรทุก 6 ล้อเย็น (น้ำมัน),ห้องเย็นรักชัย(มหาชัย)+DC Makro Mahachai(แมคโครมหาชัย)(ลงของ) อัตราน้ำมัน(33.01-36),ห้องเย็นรักชัย (มหาชัย),DC Makro Mahachai (แมคโครมหาชัย),ห้องเย็นรักชัย (มหาชัย) > DC Makro Mahachai (แมคโครมหาชัย),2,fuel:33.01-36; ลงของ,,13.56342,100.29248,13.57686,100.27225,6.61,6.61,routes,33.01-36,33.01,36.0,3500.0,0.0,315.0
2608000084,INV260731011,2026-07-31,Report AR_AP_07.xlsx,POSTED,บริษัท ไทยฟู้ดส์ กรุ๊ป จำกัด (มหาชน),Cold Chain Transport,รถบรรทุก 22 ล้อเย็น (น้ำมัน),TFG (ไทยฟู้ดส์ กาญ)+PACK(บางนา กม.19)Frozen อัตราน้ำมัน(36-36.99),TFG (ไทยฟู้ดส์ กาญ),PACK (บางนา กม.19),TFG (ไทยฟู้ดส์ กาญ) > PACK (บางนา กม.19),2,fuel:36-36.99; Frozen,,14.03633,99.79578,13.60742,100.76872,149.271,149.271,routes,36-36.99,36.0,36.99,12285.0,11850.0,0.0
2608000084,INV260731007,2026-07-31,Report AR_AP_07.xlsx,POSTED,บริษัท ไทยฟู้ดส์ กรุ๊ป จำกัด (มหาชน),Cold Chain Transport,รถบรรทุก 22 ล้อเย็น (น้ำมัน),TFG (ไทยฟู้ดส์ กาญ)+PACK(บางนา กม.19)Frozen อัตราน้ำมัน(36-36.99),TFG (ไทยฟู้ดส์ กาญ),PACK (บางนา กม.19),TFG (ไทยฟู้ดส์ กาญ) > PACK (บางนา กม.19),2,fuel:36-36.99; Frozen,,14.03633,99.79578,13.60742,100.76872,149.271,149.271,routes,36-36.99,36.0,36.99,12285.0,11850.0,0.0
2608000084,INV260731005,2026-07-31,Report AR_AP_07.xlsx,POSTED,บริษัท ไทยฟู้ดส์ กรุ๊ป จำกัด (มหาชน),Cold Chain Transport,รถบรรทุก 22 ล้อเย็น (น้ำมัน),TFG (ไทยฟู้ดส์ กาญ)+PACK(บางนา กม.19)Frozen อัตราน้ำมัน(36-36.99),TFG (ไทยฟู้ดส์ กาญ),PACK (บางนา กม.19),TFG (ไทยฟู้ดส์ กาญ) > PACK (บางนา กม.19),2,fuel:36-36.99; Frozen,,14.03633,99.79578,13.60742,100.76872,149.271,149.271,routes,36-36.99,36.0,36.99,12285.0,11615.0,0.0
2608000084,INV260731001,2026-07-30,Report AR_AP_07.xlsx,POSTED,บริษัท ไทยฟู้ดส์ กรุ๊ป จำกัด (มหาชน),Cold Chain Transport,รถบรรทุก 22 ล้อเย็น (น้ำมัน),TFG (ไทยฟู้ดส์ กาญ)+PACK(บางนา กม.19)Frozen อัตราน้ำมัน(36-36.99),TFG (ไทยฟู้ดส์ กาญ),PACK (บางนา กม.19),TFG (ไทยฟู้ดส์ กาญ) > PACK (บางนา กม.19),2,fuel:36-36.99; Frozen,,14.03633,99.79578,13.60742,100.76872,149.271,149.271,routes,36-36.99,36.0,36.99,12285.0,11615.0,0.0
2608000084,INV260731002,2026-07-30,Report AR_AP_07.xlsx,POSTED,บริษัท ไทยฟู้ดส์ กรุ๊ป จำกัด (มหาชน),Cold Chain Transport,รถบรรทุก 22 ล้อเย็น (น้ำมัน),TFG (ไทยฟู้ดส์ กาญ)+PACK(บางนา กม.19)Frozen อัตราน้ำมัน(36-36.99),TFG (ไทยฟู้ดส์ กาญ),PACK (บางนา กม.19),TFG (ไทยฟู้ดส์ กาญ) > PACK (บางนา กม.19),2,fuel:36-36.99; Frozen,,14.03633,99.79578,13.60742,100.76872,149.271,149.271,routes,36-36.99,36.0,36.99,12285.0,11615.0,0.0
2608000084,INV260730013,2026-07-30,Report AR_AP_07.xlsx,POSTED,บริษัท ไทยฟู้ดส์ กรุ๊ป จำกัด (มหาชน),Cold Chain Transport,รถบรรทุก 22 ล้อเย็น (น้ำมัน),TFG (ไทยฟู้ดส์ กาญ)+PACK(บางนา กม.19)Frozen อัตราน้ำมัน(36-36.99),TFG (ไทยฟู้ดส์ กาญ),PACK (บางนา กม.19),TFG (ไทยฟู้ดส์ กาญ) > PACK (บางนา กม.19),2,fuel:36-36.99; Frozen,,14.03633,99.79578,13.60742,100.76872,149.271,149.271,routes,36-36.99,36.0,36.99,12285.0,11615.0,0.0
2608000084,INV260730014,2026-07-30,Report AR_AP_07.xlsx,POSTED,บริษัท ไทยฟู้ดส์ กรุ๊ป จำกัด (มหาชน),Cold Chain Transport,รถบรรทุก 22 ล้อเย็น (น้ำมัน),TFG (ไทยฟู้ดส์ กาญ)+PACK(บางนา กม.19)Frozen อัตราน้ำมัน(36-36.99),TFG (ไทยฟู้ดส์ กาญ),PACK (บางนา กม.19),TFG (ไทยฟู้ดส์ กาญ) > PACK (บางนา กม.19),2,fuel:36-36.99; Frozen,,14.03633,99.79578,13.60742,100.76872,149.271,149.271,routes,36-36.99,36.0,36.99,12285.0,11615.0,0.0
2608000084,INV260730015,2026-07-30,Report AR_AP_07.xlsx,POSTED,บริษัท ไทยฟู้ดส์ กรุ๊ป จำกัด (มหาชน),Cold Chain Transport,รถบรรทุก 22 ล้อเย็น (น้ำมัน),TFG (ไทยฟู้ดส์ กาญ)+PACK(บางนา กม.19)Frozen อัตราน้ำมัน(36-36.99),TFG (ไทยฟู้ดส์ กาญ),PACK (บางนา กม.19),TFG (ไทยฟู้ดส์ กาญ) > PACK (บางนา กม.19),2,fuel:36-36.99; Frozen,,14.03633,99.79578,13.60742,100.76872,149.271,149.271,routes,36-36.99,36.0,36.99,12285.0,11615.0,0.0
2608000084,INV260730004,2026-07-27,Report AR_AP_07.xlsx,POSTED,บริษัท ไทยฟู้ดส์ กรุ๊ป จำกัด (มหาชน),Cold Chain Transport,รถบรรทุก 10 ล้อเย็น (น้ำมัน),TFG (ไทยฟู้ดส์ กาญ)+PACK(บางนา กม.19)Frozen อัตราน้ำมัน(36-36.99),TFG (ไทยฟู้ดส์ กาญ),PACK (บางนา กม.19),TFG (ไทยฟู้ดส์ กาญ) > PACK (บางนา กม.19),2,fuel:36-36.99; Frozen,,14.03633,99.79578,13.60742,100.76872,149.271,149.271,routes,36-36.99,36.0,36.99,7486.5,0.0,673.78
2608000084,INV260730005,2026-07-27,Report AR_AP_07.xlsx,POSTED,บริษัท ไทยฟู้ดส์ กรุ๊ป จำกัด (มหาชน),Cold Chain Transport,รถบรรทุก 22 ล้อเย็น (น้ำมัน),TFG (ไทยฟู้ดส์ กาญ)+PACK(บางนา กม.19)Frozen อัตราน้ำมัน(36-36.99),TFG (ไทยฟู้ดส์ กาญ),PACK (บางนา กม.19),TFG (ไทยฟู้ดส์ กาญ) > PACK (บางนา กม.19),2,fuel:36-36.99; Frozen,,14.03633,99.79578,13.60742,100.76872,149.271,149.271,routes,36-36.99,36.0,36.99,12285.0,11615.0,0.0
2608000084,INV260730006,2026-07-27,Report AR_AP_07.xlsx,POSTED,บริษัท ไทยฟู้ดส์ กรุ๊ป จำกัด (มหาชน),Cold Chain Transport,รถบรรทุก 22 ล้อเย็น (น้ำมัน),TFG (ไทยฟู้ดส์ กาญ)+PACK(บางนา กม.19)Frozen อัตราน้ำมัน(36-36.99),TFG (ไทยฟู้ดส์ กาญ),PACK (บางนา กม.19),TFG (ไทยฟู้ดส์ กาญ) > PACK (บางนา กม.19),2,fuel:36-36.99; Frozen,,14.03633,99.79578,13.60742,100.76872,149.271,149.271,routes,36-36.99,36.0,36.99,12285.0,11615.0,0.0
2608000084,INV260730007,2026-07-27,Report AR_AP_07.xlsx,POSTED,บริษัท ไทยฟู้ดส์ กรุ๊ป จำกัด (มหาชน),Cold Chain Transport,รถบรรทุก 22 ล้อเย็น (น้ำมัน),TFG (ไทยฟู้ดส์ กาญ)+PACK(บางนา กม.19)Frozen อัตราน้ำมัน(36-36.99),TFG (ไทยฟู้ดส์ กาญ),PACK (บางนา กม.19),TFG (ไทยฟู้ดส์ กาญ) > PACK (บางนา กม.19),2,fuel:36-36.99; Frozen,,14.03633,99.79578,13.60742,100.76872,149.271,149.271,routes,36-36.99,36.0,36.99,12285.0,12440.0,0.0
2608000084,INV260727001,2026-07-26,Report AR_AP_07.xlsx,POSTED,บริษัท ไทยฟู้ดส์ กรุ๊ป จำกัด (มหาชน),Cold Chain Transport,รถบรรทุก 22 ล้อเย็น (น้ำมัน),TFG (ไทยฟู้ดส์ กาญ)+PACK(บางนา กม.19)Frozen อัตราน้ำมัน(34-34.99),TFG (ไทยฟู้ดส์ กาญ),PACK (บางนา กม.19),TFG (ไทยฟู้ดส์ กาญ) > PACK (บางนา กม.19),2,fuel:34-34.99; Frozen,,14.03633,99.79578,13.60742,100.76872,149.271,149.271,routes,34-34.99,34.0,34.99,12051.0,11615.0,0.0
2608000084,INV260727002,2026-07-26,Report AR_AP_07.xlsx,POSTED,บริษัท ไทยฟู้ดส์ กรุ๊ป จำกัด (มหาชน),Cold Chain Transport,รถบรรทุก 22 ล้อเย็น (น้ำมัน),TFG (ไทยฟู้ดส์ กาญ)+PACK(บางนา กม.19)Frozen อัตราน้ำมัน(34-34.99),TFG (ไทยฟู้ดส์ กาญ),PACK (บางนา กม.19),TFG (ไทยฟู้ดส์ กาญ) > PACK (บางนา กม.19),2,fuel:34-34.99; Frozen,,14.03633,99.79578,13.60742,100.76872,149.271,149.271,routes,34-34.99,34.0,34.99,12051.0,11615.0,0.0
2608000084,INV260727003,2026-07-26,Report AR_AP_07.xlsx,POSTED,บริษัท ไทยฟู้ดส์ กรุ๊ป จำกัด (มหาชน),Cold Chain Transport,รถบรรทุก 22 ล้อเย็น (น้ำมัน),TFG (ไทยฟู้ดส์ กาญ)+PACK(บางนา กม.19)Frozen อัตราน้ำมัน(34-34.99),TFG (ไทยฟู้ดส์ กาญ),PACK (บางนา กม.19),TFG (ไทยฟู้ดส์ กาญ) > PACK (บางนา กม.19),2,fuel:34-34.99; Frozen,,14.03633,99.79578,13.60742,100.76872,149.271,149.271,routes,34-34.99,34.0,34.99,12051.0,11615.0,0.0
2608000084,INV260725010,2026-07-25,Report AR_AP_07.xlsx,POSTED,บริษัท ไทยฟู้ดส์ กรุ๊ป จำกัด (มหาชน),Cold Chain Transport,,,,,,0,,,,,,,,,,,,,7343.9,8377.0,0.0
2608000084,INV260725011,2026-07-25,Report AR_AP_07.xlsx,POSTED,บริษัท ไทยฟู้ดส์ กรุ๊ป จำกัด (มหาชน),Cold Chain Transport,รถบรรทุก 10 ล้อเย็น (น้ำมัน),TFG (ไทยฟู้ดส์ กาญ)+PACK(บางนา กม.19)Frozen อัตราน้ำมัน(34-34.99),TFG (ไทยฟู้ดส์ กาญ),PACK (บางนา กม.19),TFG (ไทยฟู้ดส์ กาญ) > PACK (บางนา กม.19),2,fuel:34-34.99; Frozen,,14.03633,99.79578,13.60742,100.76872,149.271,149.271,routes,34-34.99,34.0,34.99,7343.9,8377.0,0.0
2608000084,INV260725019,2026-07-25,Report AR_AP_07.xlsx,POSTED,บริษัท ไทยฟู้ดส์ กรุ๊ป จำกัด (มหาชน),Cold Chain Transport,รถบรรทุก 22 ล้อเย็น (น้ำมัน),TFG (ไทยฟู้ดส์ กาญ)+PACK(บางนา กม.19)Frozen อัตราน้ำมัน(34-34.99),TFG (ไทยฟู้ดส์ กาญ),PACK (บางนา กม.19),TFG (ไทยฟู้ดส์ กาญ) > PACK (บางนา กม.19),2,fuel:34-34.99; Frozen,,14.03633,99.79578,13.60742,100.76872,149.271,149.271,routes,34-34.99,34.0,34.99,12051.0,11615.0,0.0
2608000084,INV260725020,2026-07-25,Report AR_AP_07.xlsx,POSTED,บริษัท ไทยฟู้ดส์ กรุ๊ป จำกัด (มหาชน),Cold Chain Transport,รถบรรทุก 22 ล้อเย็น (น้ำมัน),TFG (ไทยฟู้ดส์ กาญ)+PACK(บางนา กม.19)Frozen อัตราน้ำมัน(34-34.99),TFG (ไทยฟู้ดส์ กาญ),PACK (บางนา กม.19),TFG (ไทยฟู้ดส์ กาญ) > PACK (บางนา กม.19),2,fuel:34-34.99; Frozen,,14.03633,99.79578,13.60742,100.76872,149.271,149.271,routes,34-34.99,34.0,34.99,12051.0,11615.0,0.0
2608000084,INV260725007,2026-07-24,Report AR_AP_07.xlsx,POSTED,บริษัท ไทยฟู้ดส์ กรุ๊ป จำกัด (มหาชน),Cold Chain Transport,รถบรรทุก 22 ล้อเย็น (น้ำมัน),TFG (ไทยฟู้ดส์ กาญ)+PACK(บางนา กม.19)Frozen อัตราน้ำมัน(34-34.99),TFG (ไทยฟู้ดส์ กาญ),PACK (บางนา กม.19),TFG (ไทยฟู้ดส์ กาญ) > PACK (บางนา กม.19),2,fuel:34-34.99; Frozen,,14.03633,99.79578,13.60742,100.76872,149.271,149.271,routes,34-34.99,34.0,34.99,12051.0,11615.0,0.0
2608000084,INV260725008,2026-07-24,Report AR_AP_07.xlsx,POSTED,บริษัท ไทยฟู้ดส์ กรุ๊ป จำกัด (มหาชน),Cold Chain Transport,รถบรรทุก 22 ล้อเย็น (น้ำมัน),TFG (ไทยฟู้ดส์ กาญ)+PACK(บางนา กม.19)Frozen อัตราน้ำมัน(34-34.99),TFG (ไทยฟู้ดส์ กาญ),PACK (บางนา กม.19),TFG (ไทยฟู้ดส์ กาญ) > PACK (บางนา กม.19),2,fuel:34-34.99; Frozen,,14.03633,99.79578,13.60742,100.76872,149.271,149.271,routes,34-34.99,34.0,34.99,12051.0,11615.0,0.0
2608000084,INV260725009,2026-07-24,Report AR_AP_07.xlsx,POSTED,บริษัท ไทยฟู้ดส์ กรุ๊ป จำกัด (มหาชน),Cold Chain Transport,รถบรรทุก 22 ล้อเย็น (น้ำมัน),TFG (ไทยฟู้ดส์ กาญ)+PACK(บางนา กม.19)Frozen อัตราน้ำมัน(34-34.99),TFG (ไทยฟู้ดส์ กาญ),PACK (บางนา กม.19),TFG (ไทยฟู้ดส์ กาญ) > PACK (บางนา กม.19),2,fuel:34-34.99; Frozen,,14.03633,99.79578,13.60742,100.76872,149.271,149.271,routes,34-34.99,34.0,34.99,12051.0,11615.0,0.0
2608000084,INV260725004,2026-07-24,Report AR_AP_07.xlsx,POSTED,บริษัท ไทยฟู้ดส์ กรุ๊ป จำกัด (มหาชน),Cold Chain Transport,รถบรรทุก 10 ล้อเย็น (น้ำมัน),TFG (ไทยฟู้ดส์ กาญ)+PACK(บางนา กม.19)Frozen อัตราน้ำมัน(34-34.99),TFG (ไทยฟู้ดส์ กาญ),PACK (บางนา กม.19),TFG (ไทยฟู้ดส์ กาญ) > PACK (บางนา กม.19),2,fuel:34-34.99; Frozen,,14.03633,99.79578,13.60742,100.76872,149.271,149.271,routes,34-34.99,34.0,34.99,7343.9,8377.0,0.0
